SITE_ID,LATITUDE,LONGITUDE,MAX_HEIGHT_M,SITE_NAME,STATUS
10014915,-26.191038,152.657198,0.0,"Supercheap Auto Gympie 19 Wickham Street Gympie",NO_MATCH_MANUAL_CHECK
10014916,-28.547401,150.3048,0.0,"Supercheap Auto Goondiwindi 5 Herbert Street Goondiwindi",NO_MATCH_MANUAL_CHECK
10014917,-27.419556,152.996871,0.0,"Supercheap Auto Enoggera 43 Pickering Street Enoggera",NO_MATCH_MANUAL_CHECK
10014918,-19.24939,146.682013,0.0,"Supercheap Auto Deeragun 12 Deeragun Road Deeragun",NO_MATCH_MANUAL_CHECK
10014919,-27.191425,153.021883,0.0,"Supercheap Auto Deception Bay 414-416 Deception Bay Road Deception Bay",NO_MATCH_MANUAL_CHECK
10014920,-27.181568,151.2655,0.0,"Supercheap Auto Dalby 78 Cunningham Street Dalby",NO_MATCH_MANUAL_CHECK
10014921,-27.3878,153.030585,0.0,"Supercheap Auto Chermside 750 Gympie Road Chermside",NO_MATCH_MANUAL_CHECK
10014922,-27.154624,152.97347,0.0,"Supercheap Auto Burpengary 163-165 Station Road Burpengary",NO_MATCH_MANUAL_CHECK
10014923,-28.005392,153.411467,0.0,"Supercheap Auto Bundall 61 Upton Street Bundall",NO_MATCH_MANUAL_CHECK
10014924,-27.06575,153.158617,0.0,"Supercheap Auto Bribie Island 5-7 Fortune Avenue Bongaree",NO_MATCH_MANUAL_CHECK
10014925,-20.014003,148.246426,0.0,"Supercheap Auto Bowen 37 Williams Street Bowen",NO_MATCH_MANUAL_CHECK
10014926,-24.405445,150.506672,0.0,"Supercheap Auto Biloela 38-40 Dawson Highway Biloela",NO_MATCH_MANUAL_CHECK
10014927,-12.377884,130.89859,0.0,"CB Repeater Site 26 Baroalba street Leanyer",NO_MATCH_MANUAL_CHECK
10014928,-27.981442,152.994275,0.0,"Supercheap Auto Beaudesert 128 Brisbane Street Beaudesert",NO_MATCH_MANUAL_CHECK
10014929,-19.581055,147.401385,0.0,"Supercheap Auto Ayr 252 Queen Street Ayr",NO_MATCH_MANUAL_CHECK
10014930,-27.980204,153.377334,0.0,"Supercheap Auto Ashmore 345-353 Nerang Road Molendinar",NO_MATCH_MANUAL_CHECK
10014931,-20.289447,148.675141,0.0,"Supercheap Auto Airlie Beach 8-28 Galbraith Park Drive Cannonvale",NO_MATCH_MANUAL_CHECK
10014932,-34.309474,148.285562,0.0,"Supercheap Auto Young 323 Boorowa Street Young",NO_MATCH_MANUAL_CHECK
10014933,-33.816124,150.970173,0.0,"Supercheap Auto Wentworthville 329 Great Western Highway South Wentworthville",NO_MATCH_MANUAL_CHECK
10014934,-33.908881,150.93933,0.0,"Supercheap Auto Warwick Farm 1 Sappho Road (Cnr Hume Hwy) Warwick Farm",NO_MATCH_MANUAL_CHECK
10014935,-32.96445,151.66123,0.0,"Supercheap Auto Warners Bay 240-260 Hillsborough Road Warners Bay",NO_MATCH_MANUAL_CHECK
10014936,-35.36354,150.47212,0.0,"Supercheap Auto Ulladulla 161 Princes Highway Ulladulla",NO_MATCH_MANUAL_CHECK
10014937,-28.203233,153.544553,0.0,"Supercheap Auto Tweed Heads 76 Minjungbal Drive Tweed Heads South",NO_MATCH_MANUAL_CHECK
10014938,-32.749859,152.069497,0.0,"Supercheap Auto Taylors Beach 4 Innovation Close Taylors Beach",NO_MATCH_MANUAL_CHECK
10014939,-31.909992,152.465832,0.0,"Supercheap Auto Taree 53-55 Victoria Street Taree",NO_MATCH_MANUAL_CHECK
10014940,-32.568812,151.162548,0.0,"Supercheap Auto Singleton 21 Ryan Avenue Singleton",NO_MATCH_MANUAL_CHECK
10014941,-34.553033,150.859529,0.0,"Supercheap Auto Shellharbour 174 - 176 Shellharbour Road Warilla",NO_MATCH_MANUAL_CHECK
10014942,-32.70963,151.51202,0.0,"Supercheap Auto Rutherford 343 New England Highway Rutherford",NO_MATCH_MANUAL_CHECK
10014943,-35.347961,149.24677,0.0,"Supercheap Auto Queanbeyan 6 Bungendore Road Queanbeyan East",NO_MATCH_MANUAL_CHECK
10014944,-31.431466,152.890201,0.0,"Supercheap Auto Port Macquarie 1-9 Bellbowrie Street (Cnr Hastings River Dr) Port Macquarie",NO_MATCH_MANUAL_CHECK
10014945,-33.144481,148.170308,0.0,"Supercheap Auto Parkes 20 Forbes Road Parkes",NO_MATCH_MANUAL_CHECK
10014946,-33.30155,149.1204,0.0,"Supercheap Auto Orange Lot 6 Bathurst Road (near Redmond Place) Orange",NO_MATCH_MANUAL_CHECK
10014947,-33.79315,150.998107,0.0,"Supercheap Auto North Parramatta 2 Windsor Road Northmead",NO_MATCH_MANUAL_CHECK
10014948,-34.0415,150.75044,0.0,"Supercheap Auto Narellan 6 Yarmouth Place Smeaton Grange",NO_MATCH_MANUAL_CHECK
10014949,-32.278593,150.898811,0.0,"Supercheap Auto Muswellbrook 94 Maitland Street Muswellbrook",NO_MATCH_MANUAL_CHECK
10014950,-32.60827,149.600426,0.0,"Supercheap Auto Mudgee 13 Sydney Road Mudgee",NO_MATCH_MANUAL_CHECK
10014951,-29.4651,149.84218,0.0,"Supercheap Auto Moree 104 Balo Street Moree",NO_MATCH_MANUAL_CHECK
10014952,-34.016729,151.011687,0.0,"Supercheap Auto Menai 5-21 Carter Road Menai Central",NO_MATCH_MANUAL_CHECK
10014953,-33.719097,150.840744,0.0,"Supercheap Auto Marsden Park 9 Hollinsworth Road Marsden Park",NO_MATCH_MANUAL_CHECK
10014954,-32.761336,151.595606,0.0,"Supercheap Auto Maitland Unit 1/ 2A Chelmsford Drive East Maitland",NO_MATCH_MANUAL_CHECK
10014955,-33.482931,150.153071,0.0,"Supercheap Auto Lithgow 205 Main Street Lithgow",NO_MATCH_MANUAL_CHECK
10014956,-33.925921,151.084218,0.0,"Supercheap Auto Lakemba 885 Canterbury Road Lakemba",NO_MATCH_MANUAL_CHECK
10014957,-31.448613,152.882764,0.0,"Supercheap Auto Lake Road Port Macquarie 180 Lake Road Port Macquarie",NO_MATCH_MANUAL_CHECK
10014958,-31.0773,152.84233,0.0,"Supercheap Auto Kempsey 80-82 Smith Street Kempsey",NO_MATCH_MANUAL_CHECK
10014959,-29.77119,151.114561,0.0,"Supercheap Auto Inverell 184 Byron Street Inverell",NO_MATCH_MANUAL_CHECK
10014960,-30.97678,150.25345,0.0,"Supercheap Auto Gunnedah Cnr Little Conadilly & Marquis Streets Gunnedah",NO_MATCH_MANUAL_CHECK
10014961,-34.298555,146.046739,0.0,"Supercheap Auto Griffith 86-94 Willandra Avenue Griffith",NO_MATCH_MANUAL_CHECK
10014962,-34.753731,149.719376,0.0,"Supercheap Auto Goulburn 175-181 Auburn Street Goulburn",NO_MATCH_MANUAL_CHECK
10014963,-32.200354,152.517239,0.0,"Supercheap Auto Forster 3-17 Breese Parade Forster",NO_MATCH_MANUAL_CHECK
10014964,-33.434485,151.386759,0.0,"Supercheap Auto Erina 233 The Entrance Road Erina",NO_MATCH_MANUAL_CHECK
10014965,-34.492493,150.795813,0.0,"Supercheap Auto Dapto 29 Princes Highway Dapto",NO_MATCH_MANUAL_CHECK
10014966,-33.833079,148.685411,0.0,"Supercheap Auto Cowra 1A Redfern Street Cowra",NO_MATCH_MANUAL_CHECK
10014967,-33.894073,151.249609,0.0,"Supercheap Auto Bondi Junction 75 Bronte Road Bondi Junction",NO_MATCH_MANUAL_CHECK
10014968,-32.995983,151.688599,0.0,"Supercheap Auto Bennetts Green 7-15 Groves Road Bennetts Green",NO_MATCH_MANUAL_CHECK
10014969,-36.674402,149.846053,0.0,"Supercheap Auto Bega 81 Carp Street (Cnr Parker St) Bega",NO_MATCH_MANUAL_CHECK
10014970,-33.41931,149.602002,0.0,"Supercheap Auto Bathurst 4 Stockland Drive Kelso",NO_MATCH_MANUAL_CHECK
10014971,-35.70966,150.17777,0.0,"Supercheap Auto Batemans Bay 49 Orient St Batemans Bay",NO_MATCH_MANUAL_CHECK
10014972,-33.839269,151.031919,0.0,"Supercheap Auto Auburn 235-239 Parramatta Road Auburn",NO_MATCH_MANUAL_CHECK
10014973,-33.890611,151.129083,0.0,"Supercheap Auto Ashfield 140 Liverpool Road Ashfield",NO_MATCH_MANUAL_CHECK
10014974,-30.514379,151.647879,0.0,"Supercheap Auto Armidale 152 Miller Street Armidale",NO_MATCH_MANUAL_CHECK
10014976,-33.893535,151.222365,0.0,"Rooftop 1 Driver Avenue MOORE PARK",NO_MATCH_MANUAL_CHECK
10015236,-33.820431,151.185581,0.0,"Fox Sports 4 Broadcast Way Artarmon",NO_MATCH_MANUAL_CHECK
10015243,-33.866786,150.920415,0.0,"406A Hamilton Rd FAIRFIELD WEST",NO_MATCH_MANUAL_CHECK
10015246,-33.90295,151.2052,0.0,"707 - 711 Elizabeth Street  WATERLOO",NO_MATCH_MANUAL_CHECK
10015248,-33.90372,151.1895,0.0,"57 Ashmore St ERSKINEVILLE",NO_MATCH_MANUAL_CHECK
10015249,-34.84816,138.5049,0.0,"200-220 Commercial Rd PORT ADELAIDE",NO_MATCH_MANUAL_CHECK
10015257,-27.92991,153.3875,0.0,"Shop C71 147 - 189 Brisbane Rd BIGGERA WATERS",NO_MATCH_MANUAL_CHECK
10015258,-37.97025,145.0897,0.0,"Shop G133 250 Dandenong Rd MOORABBIN",NO_MATCH_MANUAL_CHECK
10015259,-34.7952,138.6426,0.0,"Bunnings Complex",NO_MATCH_MANUAL_CHECK
10015273,-37.5935,145.08955,0.0,"Optus Site Lightpole Galloway Dr MERNDA",NO_MATCH_MANUAL_CHECK
10015277,-33.86862,151.2076,0.0,"Tower crane 388 George Street SYDNEY",NO_MATCH_MANUAL_CHECK
10015278,-37.82056,144.9514,0.0,"2 ? 42 Aurora Lane DOCKLANDS",NO_MATCH_MANUAL_CHECK
10015280,-26.53977,151.835782,0.0,"Supercheap Auto Kingaroy 99 Youngman Street Kingaroy",NO_MATCH_MANUAL_CHECK
10015281,-27.417788,152.948877,0.0,"Supercheap Auto Keperra 577 Settlement Road Keperra",NO_MATCH_MANUAL_CHECK
10015282,-27.534036,152.947119,0.0,"Supercheap Auto Jindalee 34 Goggs Road Jindalee",NO_MATCH_MANUAL_CHECK
10015283,-27.60874,152.76095,0.0,"Supercheap Auto Ipswich Riverlink Shopping Centre The Terrace North Ipswich",NO_MATCH_MANUAL_CHECK
10015284,-25.287059,152.833755,0.0,"Supercheap Auto Hervey Bay 130-140 Boat Harbour Drive Pialba",NO_MATCH_MANUAL_CHECK
10015285,-19.279693,146.799724,0.0,"Supercheap Auto Hermit Park 148 Charters Towers Road Hermit Park",NO_MATCH_MANUAL_CHECK
10015286,-27.608806,152.896844,0.0,"Supercheap Auto Goodna 19 Smiths Road Goodna",NO_MATCH_MANUAL_CHECK
10015287,-27.55664,152.276657,0.0,"Supercheap Auto Gatton 43 Railway Street Gatton",NO_MATCH_MANUAL_CHECK
10015288,-23.521156,148.15803,0.0,"Supercheap Auto Emerald 1-3 Yamala Street (Cnr Hospital Rd) Emerald",NO_MATCH_MANUAL_CHECK
10015289,-26.771998,153.123191,0.0,"Supercheap Auto Currimundi 748 Nicklin Way Currimundi",NO_MATCH_MANUAL_CHECK
10015290,-27.525023,153.256108,0.0,"Supercheap Auto Cleveland 6 Wellington Street Cleveland",NO_MATCH_MANUAL_CHECK
10015291,-27.33322,153.01035,0.0,"Supercheap Auto Carseldine 1915 Gympie Road Bald Hills",NO_MATCH_MANUAL_CHECK
10015292,-16.944745,145.737705,0.0,"Supercheap Auto Cairns 520-524 Mulgrave Road Earlville",NO_MATCH_MANUAL_CHECK
10015293,-28.102609,153.43027,0.0,"Supercheap Auto Burleigh 86-88 Kortum Drive Burleigh Heads",NO_MATCH_MANUAL_CHECK
10015294,-27.664613,153.038182,0.0,"Supercheap Auto Browns Plains 17-19 Grand Plaza Drive Browns Plains",NO_MATCH_MANUAL_CHECK
10015295,-27.612853,152.795333,0.0,"Supercheap Auto Booval 5 Hamilton Street (Cnr Brisbane Rd) Booval",NO_MATCH_MANUAL_CHECK
10015296,-27.71597,153.204555,0.0,"Supercheap Auto Beenleigh 137-141 George Street Beenleigh",NO_MATCH_MANUAL_CHECK
10015297,-17.269298,145.47448,0.0,"Supercheap Auto Atherton 6-8 Herberton Road Atherton",NO_MATCH_MANUAL_CHECK
10015298,-33.8502,150.89715,0.0,"Supercheap Auto Wetherill Park 1187 The Horsley Drive Wetherill Park",NO_MATCH_MANUAL_CHECK
10015299,-33.42371,151.32007,0.0,"Supercheap Auto West Gosford 356 Manns Road West Gosford",NO_MATCH_MANUAL_CHECK
10015300,-35.113818,147.373199,0.0,"Supercheap Auto Wagga Wagga 43-45 Berry Street Wagga Wagga",NO_MATCH_MANUAL_CHECK
10015301,-33.299533,151.42041,0.0,"Supercheap Auto Tuggerah 152-156 Pacific Highway Tuggerah",NO_MATCH_MANUAL_CHECK
10015302,-33.946668,151.14121,0.0,"Supercheap Auto Rockdale 328-336 Princes Highway Banksia",NO_MATCH_MANUAL_CHECK
10015303,-32.759604,151.747917,0.0,"Supercheap Auto Raymond Tce 17-21 Kangaroo Street Raymond Terrace",NO_MATCH_MANUAL_CHECK
10015304,-34.913865,150.602277,0.0,"Supercheap Auto Nowra 193 Princes Highway (Cnr Central Ave) South Nowra",NO_MATCH_MANUAL_CHECK
10015305,-33.765764,150.82514,0.0,"Supercheap Auto Mt Druitt 14 Mount Street Mount Druitt",NO_MATCH_MANUAL_CHECK
10015306,-33.622505,150.836511,0.0,"Supercheap Auto McGraths Hill 2 Curtis Road Mulgrave",NO_MATCH_MANUAL_CHECK
10015307,-33.91626,150.910385,0.0,"Supercheap Auto Liverpool 1 Roslyn Street Liverpool",NO_MATCH_MANUAL_CHECK
10015308,-33.24076,151.50286,0.0,"Supercheap Auto Lakehaven 43 Lake Haven Drive Lake Haven",NO_MATCH_MANUAL_CHECK
10015309,-29.706609,152.943183,0.0,"Supercheap Auto Grafton 1-27 Pacific Highway South Grafton",NO_MATCH_MANUAL_CHECK
10015310,-34.403734,150.890613,0.0,"Supercheap Auto Fairy Meadow 135-143 Princes Highway Fairy Meadow",NO_MATCH_MANUAL_CHECK
10015311,-32.24368,148.61514,0.0,"Supercheap Auto Dubbo 2-30 Cobbora Road Dubbo",NO_MATCH_MANUAL_CHECK
10015312,-30.279875,153.130548,0.0,"Supercheap Auto Coffs Harbour 2 Gerard Drive (Cnr Mastracolas Rd) Coffs Harbour",NO_MATCH_MANUAL_CHECK
10015313,-32.835586,151.351497,0.0,"Supercheap Auto Cessnock 10 Darwin Street Cessnock",NO_MATCH_MANUAL_CHECK
10015314,-33.766073,151.267953,0.0,"Supercheap Auto Brookvale Cnr Cross & Dale Streets Brookvale",NO_MATCH_MANUAL_CHECK
10015315,-33.763373,150.901974,0.0,"Supercheap Auto Blacktown 71 Richmond Road Blacktown",NO_MATCH_MANUAL_CHECK
10015316,-33.932102,151.030569,0.0,"Supercheap Auto Bankstown 9-49 Chapel Road Bankstown",NO_MATCH_MANUAL_CHECK
10015317,-28.850822,153.554075,0.0,"Supercheap Auto Ballina 2-6 North Creek Road (Cnr Tamarind Dr) Ballina",NO_MATCH_MANUAL_CHECK
10015318,-33.920115,151.190738,0.0,"Supercheap Auto Alexandria 494-504 Gardeners Road Alexandria",NO_MATCH_MANUAL_CHECK
10015319,-35.183931,149.125589,0.0,"Supercheap Auto Gungahlin 2 Ginn Street Gungahlin",NO_MATCH_MANUAL_CHECK
10015320,-35.242764,149.062999,0.0,"Supercheap Auto Belconnen 95-97 Nettlefold Street Belconnen",NO_MATCH_MANUAL_CHECK
10015321,-30.753256,121.481876,0.0,"Supercheap Auto Kalgoorlie 141 Boulder Road South Kalgoorlie",NO_MATCH_MANUAL_CHECK
10015322,-32.074031,116.005509,0.0,"Supercheap Auto Gosnells 2324 Albany Highway Gosnells",NO_MATCH_MANUAL_CHECK
10015323,-32.026178,115.946768,0.0,"Supercheap Auto Cannington 1480 Albany Highway Beckenham",NO_MATCH_MANUAL_CHECK
10015324,-31.95599,115.929246,0.0,"Supercheap Auto Belmont 171 Abernethy Road Belmont",NO_MATCH_MANUAL_CHECK
10015325,-32.1508,116.02007,0.0,"Supercheap Auto Armadale 10 Prospect Road (Hughes Rd) Armadale",NO_MATCH_MANUAL_CHECK
10015326,-36.137908,146.909775,0.0,"Supercheap Auto Wodonga 285 Victoria Cross Parade Wodonga",NO_MATCH_MANUAL_CHECK
10015327,-37.87435,144.68288,0.0,"Supercheap Auto Werribee 250 Heaths Road Hoppers Crossing",NO_MATCH_MANUAL_CHECK
10015328,-37.639937,144.929656,0.0,"Supercheap Auto Roxburgh Park 20 David Munroe Drive Roxburgh Park",NO_MATCH_MANUAL_CHECK
10015329,-37.744742,145.029476,0.0,"Supercheap Auto Preston 85 Chifley Drive Preston",NO_MATCH_MANUAL_CHECK
10015330,-38.10925,144.352402,0.0,"Supercheap Auto North Geelong 324 Melbourne Road North Geelong",NO_MATCH_MANUAL_CHECK
10015331,-38.022291,145.307315,0.0,"Supercheap Auto Narre Warren 80 Webb Street Narre Warren",NO_MATCH_MANUAL_CHECK
10015332,-34.21455,142.144433,0.0,"Supercheap Auto Mildura 728-758 Fifteenth Street Mildura",NO_MATCH_MANUAL_CHECK
10015333,-37.688874,144.604023,0.0,"Supercheap Auto Melton 72-84 High Street Melton",NO_MATCH_MANUAL_CHECK
10015334,-37.99098,145.15107,0.0,"Supercheap Auto Keysborough 43-47 Fiveways Boulevarde Keysborough",NO_MATCH_MANUAL_CHECK
10015335,-38.148886,145.135416,0.0,"Supercheap Auto Frankston 20 Mcmahons Road Frankston",NO_MATCH_MANUAL_CHECK
10015336,-38.08102,145.276951,0.0,"Supercheap Auto Cranbourne 1025 South Gippsland Highway Cranbourne North",NO_MATCH_MANUAL_CHECK
10015337,-38.086642,145.181858,0.0,"Supercheap Auto Carrum Downs 684-700 Frankston-Dandenong Road Carrum Downs",NO_MATCH_MANUAL_CHECK
10015338,-37.67626,144.920499,0.0,"Supercheap Auto Broadmeadows 1185-1197 Pascoe Vale Road Broadmeadows",NO_MATCH_MANUAL_CHECK
10015339,-41.059255,145.908849,0.0,"Supercheap Auto Burnie 43-46 Marine Terrace (Cnr Edwards St) South Burnie",NO_MATCH_MANUAL_CHECK
10015340,-34.767334,138.622465,0.0,"Supercheap Auto Salisbury 155-185 Winzor Street Salisbury Downs",NO_MATCH_MANUAL_CHECK
10015341,-35.140122,138.487042,0.0,"Supercheap Auto Noarlunga 88 Dyson Road Noarlunga Centre",NO_MATCH_MANUAL_CHECK
10015342,-34.691141,138.685759,0.0,"Supercheap Auto Munno Para 600 Main North Road Smithfield",NO_MATCH_MANUAL_CHECK
10015343,-34.86869,138.60114,0.0,"Supercheap Auto Blair Athol 334 Main North Road BlairAthol",NO_MATCH_MANUAL_CHECK
10015344,-27.66289,152.73933,0.0,"Supercheap Auto Yamanto 526 Warwick Road Yamanto",NO_MATCH_MANUAL_CHECK
10015345,-27.45797,153.15422,0.0,"Supercheap Auto Wynnum 2021 Wynnum Road Wynnum West",NO_MATCH_MANUAL_CHECK
10015346,-27.613575,153.121392,0.0,"Supercheap Auto Underwood 3002 Logan Road Underwood",NO_MATCH_MANUAL_CHECK
10015347,-27.56499,151.951404,0.0,"Supercheap Auto Toowoomba City 160-162 Herries Street Toowoomba",NO_MATCH_MANUAL_CHECK
10015348,-19.31487,146.72408,0.0,"Supercheap Auto Thuringowa 45 Carthew Street Thuringowa",NO_MATCH_MANUAL_CHECK
10015349,-27.50263,153.04731,0.0,"Supercheap Auto Stones Corner 456 Logan Road Stones Corner",NO_MATCH_MANUAL_CHECK
10015350,-27.6788,152.90484,0.0,"Supercheap Auto Springfield 1 Main Street Springfield Central",NO_MATCH_MANUAL_CHECK
10015351,-16.8385,145.693884,0.0,"Supercheap Auto Smithfield 7-11 Mount Milman Drive Smithfield",NO_MATCH_MANUAL_CHECK
10015352,-27.2454,153.0824,0.0,"Supercheap Auto Redcliffe 1 Oasis Court Clontarf",NO_MATCH_MANUAL_CHECK
10015353,-27.566993,152.983935,0.0,"Supercheap Auto Oxley 74 Factory Road Oxley",NO_MATCH_MANUAL_CHECK
10015354,-26.414333,153.05011,0.0,"Supercheap Auto Noosa 28 Eenie Creek Road Noosaville",NO_MATCH_MANUAL_CHECK
10015355,-20.72617,139.506218,0.0,"Supercheap Auto Mount Isa 86 Marian Street Pioneer",NO_MATCH_MANUAL_CHECK
10015356,-25.536935,152.693849,0.0,"Supercheap Auto Maryborough 96-98 Ferry Street Maryborough",NO_MATCH_MANUAL_CHECK
10015357,-21.144859,149.186128,0.0,"Supercheap Auto Mackay City 84 Sydney Street Mackay",NO_MATCH_MANUAL_CHECK
10015358,-27.56238,153.07196,0.0,"Supercheap Auto Macgregor 567 Kessels Road Macgregor",NO_MATCH_MANUAL_CHECK
10015359,-27.676195,153.121088,0.0,"Supercheap Auto Loganlea 669-673 Kingston Road Loganlea",NO_MATCH_MANUAL_CHECK
10015360,-27.657804,153.169202,0.0,"Supercheap Auto Loganholme 3828-3846 Pacific Highway (Cnr Bryants Rd) Shailer Park",NO_MATCH_MANUAL_CHECK
10015361,-20.097392,118.435592,0.0,"JDN Wave Rider buoy 28km NW of PORT HEDLAND",NO_MATCH_MANUAL_CHECK
10015364,-35.3222,149.1807,0.0,"103 Gladstone Street FYSHWICK",NO_MATCH_MANUAL_CHECK
10015365,-37.8088,144.9329,0.0,"West Gate Tunnel Project cnr Footscray Road & Citylink M2 WEST MELBOURNE",NO_MATCH_MANUAL_CHECK
10015366,-37.7341,145.005,0.0,"518-528 High Street PRESTON",NO_MATCH_MANUAL_CHECK
10015367,-37.8361,144.829,0.0,"494 Grieve Parade ALTONA",NO_MATCH_MANUAL_CHECK
10015368,-38.4092,144.8798,0.0,"660 Limestone Road BONEO",NO_MATCH_MANUAL_CHECK
10015369,-32.93868,151.7077,0.0,"Kotara Homemakers Centre Kullaiba Rd KOTARA",NO_MATCH_MANUAL_CHECK
10015374,-37.82017,145.119848,0.0,"BXLG 75 Carrington Road BOX HILL",NO_MATCH_MANUAL_CHECK
10015375,-37.825766,145.12232,0.0,"S001 453 Station Street BOX HILL",NO_MATCH_MANUAL_CHECK
10015376,-37.822835,145.122746,0.0,"S002 503 Station Street BOX HILL",NO_MATCH_MANUAL_CHECK
10015377,-37.821206,145.123147,0.0,"S005 519-521 Station Street BOX HILL",NO_MATCH_MANUAL_CHECK
10015378,-37.817305,145.119469,0.0,"S010 875-887 Whitehorse Road BOX HILL",NO_MATCH_MANUAL_CHECK
10015379,-37.819511,145.114446,0.0,"S012 2 Serpentine Street MONT ALBERT",NO_MATCH_MANUAL_CHECK
10015380,-37.823416,145.113728,0.0,"S014 381 Elgar Road MONT ALBERT",NO_MATCH_MANUAL_CHECK
10015381,-37.821439,145.116285,0.0,"S015 30 Brougham Street BOX HILL",NO_MATCH_MANUAL_CHECK
10015382,-37.812688,145.115704,0.0,"S019 491 Elgar Road MONT ALBERT",NO_MATCH_MANUAL_CHECK
10015383,-37.810501,145.120529,0.0,"S020 99 Nelson Road BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015384,-37.812673,145.12485,0.0,"S021 775-777 Station Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015385,-37.81422,145.128917,0.0,"S022 25A Thames Street BOX HILL",NO_MATCH_MANUAL_CHECK
10015386,-37.808465,145.127458,0.0,"S026 38 Shannon Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015387,-37.805911,145.121622,0.0,"S028 19 Saxton Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015388,-37.806225,145.116878,0.0,"S030 569 Elgar Road MONT ALBERT NORTH",NO_MATCH_MANUAL_CHECK
10015389,-37.806119,145.113715,0.0,"S031 14 Allison Road MONT ALBERT NORTH",NO_MATCH_MANUAL_CHECK
10015390,-37.807203,145.125843,0.0,"S035 883 Station Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015391,-37.811888,145.131916,0.0,"S037 87 Dorking Road BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015392,-37.815226,145.125847,0.0,"S038 36 Watts Street BOX HILL",NO_MATCH_MANUAL_CHECK
10015393,-37.811791,145.127624,0.0,"S040 42 Medway Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015394,-37.810527,145.133184,0.0,"S041 42 Cameron Road BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015395,-37.809209,145.123353,0.0,"S042 97 Clyde Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015396,-37.828384,145.119655,0.0,"S047 837 Canterbury Road BOX HILL",NO_MATCH_MANUAL_CHECK
10015397,-37.811948,145.109849,0.0,"S049 52 Kenmare Street MONT ALBERT",NO_MATCH_MANUAL_CHECK
10015398,-37.813762,145.109789,0.0,"S050 83 Victoria Crescent MONT ALBERT",NO_MATCH_MANUAL_CHECK
10015399,-37.816889,145.108371,0.0,"S051 3 Zetland Road MONT ALBERT",NO_MATCH_MANUAL_CHECK
100154,-31.658237,116.66626,0.0,"352 Fitzgerald St NORTHAM",NO_MATCH_MANUAL_CHECK
10015400,-37.822567,145.108807,0.0,"S052 15 St James Avenue MONT ALBERT",NO_MATCH_MANUAL_CHECK
10015401,-37.809847,145.129004,0.0,"S053 31 Clyde Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015402,-37.809301,145.131083,0.0,"S054 45 Mersey Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015403,-37.818774,145.133597,0.0,"S055 1A Simpsons Road BOX HILL",NO_MATCH_MANUAL_CHECK
10015404,-37.814839,145.135435,0.0,"S057 2 Evan Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015405,-37.815986,145.139289,0.0,"S058 433 Middleborough Road BOX HILL",NO_MATCH_MANUAL_CHECK
10015406,-37.808936,145.138957,0.0,"S061 57 Springfield Road BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015407,-37.822226,145.112909,0.0,"S063 422 Mont Albert Road MONT ALBERT",NO_MATCH_MANUAL_CHECK
10015408,-37.81587,145.131135,0.0,"S066 45A Dorking Road BOX HILL",NO_MATCH_MANUAL_CHECK
10015409,-37.82322,145.111045,0.0,"S070 13 Grange Street MONT ALBERT",NO_MATCH_MANUAL_CHECK
10015410,-37.807629,145.120391,0.0,"S071 90 Shannon Street BOX HILL NORTH",NO_MATCH_MANUAL_CHECK
10015430,-33.787141,151.135114,0.0,"Mobile Tower 145 Wicks Road North Ryde",NO_MATCH_MANUAL_CHECK
10015431,-33.851043,150.949161,0.0,"6 Herbert Place SMITHFIELD",NO_MATCH_MANUAL_CHECK
10015437,-27.62771,152.990842,0.0,"153-158 Falkland Street East HEATHWOOD",NO_MATCH_MANUAL_CHECK
10015440,-27.718047,153.089696,0.0,"BMD Compound Chambers Flat Rd PARK RIDGE",NO_MATCH_MANUAL_CHECK
10015442,-37.613625,145.079766,0.0,"105 Hunters Road South Morang",NO_MATCH_MANUAL_CHECK
10015443,-20.890353,140.757721,0.0,"CB Repeater Site off Landsborough Hwy 33km SE CLONCURRY",NO_MATCH_MANUAL_CHECK
10015444,-38.2331,145.0512,0.0,"Supercheap Auto Mornington 61 Mornington-Tyabb Road Mornington",NO_MATCH_MANUAL_CHECK
10015445,-37.59317,144.90956,0.0,"Supercheap Auto Craigieburn 420-440 Craigieburn Road Craigieburn",NO_MATCH_MANUAL_CHECK
