SITE_ID,LATITUDE,LONGITUDE,SITE_NAME,NOTES
21194,-16.998604,141.314916,"Delta Downs Station via NORMANTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21196,-16.048506,142.382585,"Telstra Site Homestead DUNBAR","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21197,-12.568497,141.599446,"AMSA Radar Site DUYFKEN POINT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21198,-17.448446,151.078802,"AMSA Radar Site EAST DIAMOND ISLET","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21201,-14.067383,143.917757,"AMSA Radar Site EDEN REEF","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21204,-17.259905,145.927701,"Rural Fires Site Ellis Rd BELLENDEN KER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21205,-18.855071,142.573028,"Telstra Site Esmeralda Homestead ESMERALDA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21206,-17.571589,146.083423,"Etty Bay Road MOURILYAN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21207,-16.68514,146.247737,"AMSA Radar Site EUSTON REEF","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21208,-15.746611,144.044933,"Telstra Customer Fairlight Station FAIRLIGHT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21209,-15.525684,144.280045,"Telstra Customer Fairview 19 km NW of LAURA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
2121,-15.355151,131.271775,"Telstra Customer Bushfires Council INNESVALE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21211,-18.976414,143.953604,"Telstra Site Homestead FERNSPRINGS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21213,-16.673469,145.334415,"Fire Station Main Street MOUNT MOLLOY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21214,-16.931676,145.987796,"Fitzroy Island Holdings FITZROY ISLAND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
2122,-15.346356,130.275672,"Telstra Customer BRADSHAW","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21230,-18.206464,142.665426,"Ergon Energy Site INORUNIE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21237,-12.822909,142.922134,"Telstra Customer Fyfe via PASCOE RIVER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
2124,-15.315418,131.562229,"Telstra Customer 30 km E of Sullivan McMahon Camp No 2 VICTORIA HIGHWAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21240,-18.57049,143.559281,"Mine Site GAUCI MINE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21241,-19.265109,143.673525,"Telstra Customer Gilberton Homestead GILBERTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21242,-17.408138,141.660193,"Glenore Station NORMANTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21243,-15.905317,144.094881,"Telstra Site Glenroy Homestead GLENROY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21244,-14.323729,143.2688,"Telstra Customer Glensk 2 km S of EBAGOOLA HOMESTEAD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21246,-14.32814,143.279964,"Telstra Site GOLDEN ERA MINE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21247,-15.461044,145.257741,"Old Wireless Station Grassy Hill COOKTOWN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
2125,-15.305057,133.484857,"Telstra Site GOONDOOLOO STATION","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21250,-19.578645,141.745792,"Telstra Customer Greenholes Homestead GREENHOLES","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21254,-18.054457,141.638943,"Telstra Customer Gum Creek Station GUM CREEK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21257,-15.704112,144.994856,"Telstra Customer Homestead HARVEST HOME","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21258,-17.969038,141.484694,"Ergon Energy Site HAYDON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21259,-17.974563,141.441263,"Telstra Customer Haydon Station NORMANTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21266,-16.515132,147.851062,"Bureau Of Met Site HOLMES REEF","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21269,-15.152985,145.002934,"Telstra Site Homestead COCO CREEK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21270,-14.520488,143.938433,"Telstra Site Homestead ALOJZVILLE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21271,-14.547469,143.874814,"Telstra Customer Homestead MARINA PLAINS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21274,-10.590061,142.255702,"Refueling Depot Aerodrome HORN ISLAND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21275,-12.618097,143.433118,"Telstra Customer Hosche CAPE WEYMOUTH","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21277,-18.606548,142.580205,"Telstra Site Homestead ILLEWANNA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21280,-17.687418,146.11471,"Inarlinga COWLEY BEACH","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21281,-18.208353,142.65599,"Telstra Site Homestead INORUNIE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21283,-17.086116,145.879834,"B&W Site BELL PEAK NORTH","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21286,-18.547206,143.611008,"Telstra Customer Jenkins Creek Homestead JENKINS CREEK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21287,-17.592499,146.11046,"Johnstone Street MOURILYAN HARBOUR","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21290,-15.758339,144.250855,"Telstra Customer Jowalbinna Alt 1 LAURA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21291,-17.521854,144.487766,"Telstra Site 2 Mile Dam Homestead JUNEVALE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21292,-15.459499,143.742707,"Telstra Customer Jungle Creek 30 km SW of KOOLBURRA MOUNTAIN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21296,-15.424472,143.496413,"Telstra Site Homestead KILLARNEY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21297,-15.61166,143.479092,"Telstra Site Homestead KIMBA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21298,-15.884975,143.513212,"Telstra Site Homestead KING JUNCTION","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21302,-15.707808,143.747871,"Telstra Site KINGVALE STATION","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21304,-15.895659,142.44522,"Telstra Customer Koolatah Homestead KOOLATAH","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21306,-10.235165,142.218351,"Kubin Village MOA ISLAND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21307,-14.925872,144.199031,"Lakefield National Park LAKEFIELD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21308,-14.736403,144.11687,"Telstra Customer Lakefield Ranger Station BIZANT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21313,-16.38326,145.561397,"Light House LOW ISLES","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21318,-17.115109,152.034346,"AMSA Radar Site LIHOU REEF","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21324,-16.935932,145.77481,"Lot 21 Comport Street Portsmith CAIRNS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21328,-16.854918,144.874283,"Telstra Site Homestead BUCK BUCK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21329,-15.137869,142.867018,"Telstra Customer M Jones JONES HOMESTEAD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21330,-14.192748,141.610934,"Telstra Site Homestead WARD WARD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21332,-17.964193,141.601786,"Telstra Customer Main Roads Camp 29 km E of HAYDON HOMESTEAD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21335,-18.333515,142.600412,"Telstra Customer Maitland Creek Homestead MAITLAND CREEK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21337,-19.602149,142.236944,"Telstra Site Homestead MALPAS HUT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21339,-16.479033,145.464966,"AIMS Marina Mirage PORT DOUGLAS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21340,-15.044712,143.760561,"Telstra Customer Mary Valley MOREHEAD RIVER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21342,-15.939663,145.392269,"Telstra Customer McGough 6 km SE of AYTON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21345,-15.474514,145.240099,"Cook Shire Council Workshops 31 Charlotte Street COOKTOWN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21348,-16.597676,139.167831,"Met Site MORNINGTON ISLAND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21354,-17.6149,142.73906,"Telstra Outstation MINNIES","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21359,-18.913929,142.040948,"Telstra Site Homestead MOMBA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21361,-16.170174,144.975726,"TMR RoadTek Site MOUNT WINDSOR TABLELAND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21362,-17.629841,144.939816,"Telstra Customer Hmsd Mt Cardwell Station MT CARDWELL","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21363,-18.316859,142.747834,"Telstra Customer Mt Little Homestead MOUNT LITTLE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21364,-18.202429,144.571951,"Undara Lava Lodge Office Undara MT SURPRISE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21370,-14.925392,144.200421,"Telstra Site/ Ranger Quarters National Park LAKEFIELD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21371,-14.285237,144.499376,"National Park CAPE MELVILLE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21372,-15.177852,144.347793,"Telstra Customer National Parks & Wildlife NEW LAURA","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21376,-12.788501,143.303805,"Airservices NDB Site LOCKHART RIVER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21377,-17.561619,146.015494,"Airservices NDB Site Aerodrome INNISFAIL","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21379,-15.342024,144.828889,"Telstra Customer New Normanby 10 km NW of NORMANBY HOMESTEAD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
2138,-14.998569,133.334524,"Bushfires Council ELSEY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21380,-18.291085,143.545076,"Normanton Road GEORGETOWN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21383,-18.289062,141.745764,"Telstra Site Homestead OLD CORALIE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21384,-18.954319,143.622027,"Telstra Customer OLD ROBIN HOOD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21385,-14.784604,143.5011,"Old Telegraph Station MUSGRAVE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21386,-17.400692,144.22176,"Telstra Site Homestead OLSEN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
2139,-14.997343,133.457012,"Telstra Radio Terminal 6.1 km SSW MOUNT DAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21393,-13.702831,141.554159,"Telstra Outstation 42 km SW of AURUKUN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21397,-15.999541,144.074878,"Telstra Site PALMERVILLE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21398,-16.066662,145.331865,"Telstra Passive Repeater MCDOWALL RANGE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21399,-13.133897,142.786191,"Telstra Customer Piccaninny Hstd 23 km SW of IGUANA MOUNTAIN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21401,-15.687486,143.562061,"Telstra Customer Pinnacles Homestead PINNACLES","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21402,-12.801284,143.328892,"Police Site LOCKHART RIVER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21404,-17.559213,146.015205,"HF Coast Station Site Mundoo Aerodrome INNISFAIL","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21411,-18.29062,143.547471,"Police Station High Street GEORGETOWN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21413,-18.204071,142.242782,"Police Station Brown Street CROYDON","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21414,-15.462448,145.25129,"Police Station Charlotte Street COOKTOWN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21417,-16.50971,145.462101,"Port Douglas Road PORT DOUGLAS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21418,-16.501331,145.465493,"Port Douglas Road PORT DOUGLAS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21419,-15.469865,145.256642,"Post Office COOKTOWN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21420,-17.560375,144.949079,"Telstra Customer Prince Alfred Mine GILMORE MINE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21421,-10.737572,142.224758,"Telstra Customer PRINCE OF WALES ISLAND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21424,-18.909939,142.248853,"Telstra Site Homestead PROSPECT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21426,-16.488211,145.391179,"Pump Station Main Pipe Line Cassowary MOSSMAN","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21427,-17.343119,144.930108,"QR Site PETFORD","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21428,-17.149717,144.526594,"Qld Rail Site CHILLAGOE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21429,-17.89509,144.437232,"QR Site LYNDBROOK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21430,-17.710856,144.514258,"QR Site BULLOCK CREEK","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21431,-18.514177,144.091712,"QR Site EINASLEIGH","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21434,-17.169518,145.767927,"Quarry Gillies Highway GORDONVALE","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21436,-16.725243,145.684061,"Telstra Radio Terminal DOUBLE ISLAND","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21437,-13.894612,142.069185,"Telstra Customer WATSON RIVER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21438,-19.463743,141.77861,"Telstra Radio Terminal SAVANNAH DOWNS","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21439,-15.941512,145.397859,"Telstra Radio Terminal KANGAJI BAY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21448,-15.240597,144.71454,"Telstra Radio Terminal NORMANBY","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21453,-14.866941,143.056991,"Telstra Customer COLEMAN RIVER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21456,-16.025198,144.932819,"Telstra Radio Terminal MADDENS FLAT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
21459,-16.535092,143.677844,"Telstra Customer MITCHELL RIVER","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
2146,-14.922122,133.065711,"Telstra Customer Elsey Park 2 km S of MATARANKA HOMESTEAD RESORT","Height data not found in device_details.csv - MANUAL REVIEW REQUIRED"
